순위,영화명,평점,날짜
22,찬실이는 복도 많지,8.74,20210215
23,맨체스터 바이 더 씨,8.72,20210215
24,현기증,8.72,20210215
25,캐롤,8.60,20210215
26,백엔의 사랑,8.51,20210215
27,아비정전,8.50,20210215
28,세자매,8.46,20210215
29,너의 췌장을 먹고 싶어,8.36,20210215
30,초속5센티미터,8.36,20210215
31,콜드 워,8.26,20210215
32,하나와 앨리스,8.11,20210215
33,너의 췌장을 먹고 싶어,8.08,20210215
34,문라이트,8.07,20210215
35,더 울프 오브 월 스트리트,8.05,20210215
36,일대종사,8.00,20210215
37,해리 포터와 불의 잔,8.00,20210215
38,날씨의 아이,7.96,20210215
39,어니스트 씨프,7.94,20210215
40,"안녕, 티라노: 영원히, 함께",7.59,20210215
41,명탐정 코난: 진홍의 수학여행,7.58,20210215
42,만추,7.42,20210215
43,도굴,7.28,20210215
44,새해전야,7.24,20210215
45,몬스터 헌터,6.77,20210215
1,그린 북,9.59,20210216
2,원더,9.51,20210216
3,극장판 바이올렛 에버가든,9.50,20210216
4,서유기 2 - 선리기연,9.36,20210216
5,부활: 그 증거,9.34,20210216
6,소울,9.32,20210216
7,극장판 귀멸의 칼날: 무한열차편,9.22,20210216
8,서유기 - 월광보합,9.21,20210216
9,해피 투게더,9.17,20210216
10,러브레터,9.12,20210216
11,싸이코,9.09,20210216
12,타오르는 여인의 초상,9.06,20210216
13,굿바이,9.04,20210216
14,남매의 여름밤,8.96,20210216
15,러브 액츄얼리,8.93,20210216
16,스포트라이트,8.93,20210216
17,족벌 두 신문 이야기,8.89,20210216
18,이별의 아침에 약속의 꽃을 장식하자,8.85,20210216
19,작은 아씨들,8.83,20210216
20,너의 이름은.,8.79,20210216
21,화양연화,8.77,20210216
22,찬실이는 복도 많지,8.74,20210216
23,맨체스터 바이 더 씨,8.72,20210216
24,현기증,8.72,20210216
25,캐롤,8.60,20210216
26,백엔의 사랑,8.51,20210216
27,아비정전,8.50,20210216
28,세자매,8.46,20210216
29,너의 췌장을 먹고 싶어,8.36,20210216
30,초속5센티미터,8.36,20210216
31,콜드 워,8.26,20210216
32,하나와 앨리스,8.11,20210216
33,너의 췌장을 먹고 싶어,8.08,20210216
34,문라이트,8.07,20210216
35,더 울프 오브 월 스트리트,8.05,20210216
36,해리 포터와 불의 잔,8.01,20210216
37,일대종사,8.00,20210216
38,날씨의 아이,7.96,20210216
39,어니스트 씨프,7.94,20210216
40,명탐정 코난: 진홍의 수학여행,7.56,20210216
41,만추,7.42,20210216
42,도굴,7.28,20210216
43,새해전야,7.20,20210216
44,몬스터 헌터,6.67,20210216
45,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.56,20210216
1,그린 북,9.59,20210217
2,디지몬 어드벤처 라스트 에볼루션 : 인연,9.54,20210217
3,원더,9.51,20210217
4,극장판 바이올렛 에버가든,9.50,20210217
5,서유기 2 - 선리기연,9.36,20210217
6,부활: 그 증거,9.34,20210217
7,소울,9.32,20210217
8,극장판 귀멸의 칼날: 무한열차편,9.22,20210217
9,서유기 - 월광보합,9.21,20210217
10,해피 투게더,9.18,20210217
11,러브레터,9.12,20210217
12,싸이코,9.09,20210217
13,타오르는 여인의 초상,9.06,20210217
14,굿바이,9.04,20210217
15,남매의 여름밤,8.96,20210217
16,러브 액츄얼리,8.93,20210217
17,스포트라이트,8.93,20210217
18,족벌 두 신문 이야기,8.89,20210217
19,이별의 아침에 약속의 꽃을 장식하자,8.85,20210217
20,너의 이름은.,8.79,20210217
21,화양연화,8.77,20210217
22,찬실이는 복도 많지,8.74,20210217
23,맨체스터 바이 더 씨,8.72,20210217
24,현기증,8.72,20210217
25,캐롤,8.60,20210217
26,백엔의 사랑,8.51,20210217
27,아비정전,8.50,20210217
28,세자매,8.47,20210217
29,너의 췌장을 먹고 싶어,8.36,20210217
30,초속5센티미터,8.36,20210217
31,콜드 워,8.26,20210217
32,하나와 앨리스,8.11,20210217
33,너의 췌장을 먹고 싶어,8.08,20210217
34,문라이트,8.07,20210217
35,더 울프 오브 월 스트리트,8.05,20210217
36,해리 포터와 불의 잔,8.01,20210217
37,일대종사,8.00,20210217
38,날씨의 아이,7.96,20210217
39,어니스트 씨프,7.94,20210217
40,명탐정 코난: 진홍의 수학여행,7.55,20210217
41,만추,7.42,20210217
42,새해전야,7.18,20210217
43,몬스터 헌터,6.48,20210217
1,그린 북,9.59,20210218
2,디지몬 어드벤처 라스트 에볼루션 : 인연,9.54,20210218
3,원더,9.51,20210218
4,극장판 바이올렛 에버가든,9.51,20210218
5,서유기 2 - 선리기연,9.36,20210218
6,부활: 그 증거,9.34,20210218
7,소울,9.33,20210218
8,극장판 귀멸의 칼날: 무한열차편,9.22,20210218
9,서유기 - 월광보합,9.21,20210218
10,해피 투게더,9.18,20210218
11,러브레터,9.12,20210218
12,싸이코,9.09,20210218
13,타오르는 여인의 초상,9.06,20210218
14,온워드: 단 하루의 기적,9.01,20210218
15,남매의 여름밤,8.96,20210218
16,러브 액츄얼리,8.93,20210218
17,스포트라이트,8.93,20210218
18,족벌 두 신문 이야기,8.89,20210218
19,이별의 아침에 약속의 꽃을 장식하자,8.86,20210218
20,너의 이름은.,8.79,20210218
21,화양연화,8.77,20210218
22,찬실이는 복도 많지,8.74,20210218
23,맨체스터 바이 더 씨,8.72,20210218
24,현기증,8.72,20210218
25,캐롤,8.60,20210218
26,백엔의 사랑,8.51,20210218
27,아비정전,8.49,20210218
28,세자매,8.47,20210218
29,너의 췌장을 먹고 싶어,8.36,20210218
30,초속5센티미터,8.36,20210218
31,원챈스,8.32,20210218
32,콜드 워,8.26,20210218
33,미션 파서블,8.24,20210218
34,클로저,8.18,20210218
35,비포 미드나잇,8.18,20210218
36,하나와 앨리스,8.11,20210218
37,너의 췌장을 먹고 싶어,8.08,20210218
38,문라이트,8.07,20210218
39,더 울프 오브 월 스트리트,8.05,20210218
40,해리 포터와 불의 잔,8.01,20210218
41,일대종사,8.00,20210218
42,날씨의 아이,7.96,20210218
43,어니스트 씨프,7.92,20210218
44,더블패티,7.57,20210218
45,명탐정 코난: 진홍의 수학여행,7.53,20210218
46,만추,7.42,20210218
47,더 프롬,7.28,20210218
48,새해전야,7.17,20210218
49,몬스터 헌터,6.35,20210218
1,송가인 더 드라마,9.74,20210219
2,그린 북,9.59,20210219
3,디지몬 어드벤처 라스트 에볼루션 : 인연,9.55,20210219
4,원더,9.51,20210219
5,극장판 바이올렛 에버가든,9.51,20210219
6,서유기 2 - 선리기연,9.36,20210219
7,부활: 그 증거,9.34,20210219
8,소울,9.32,20210219
9,극장판 귀멸의 칼날: 무한열차편,9.22,20210219
10,서유기 - 월광보합,9.21,20210219
11,해피 투게더,9.18,20210219
12,러브레터,9.12,20210219
13,싸이코,9.09,20210219
14,타오르는 여인의 초상,9.06,20210219
15,굿바이,9.04,20210219
16,온워드: 단 하루의 기적,9.01,20210219
17,남매의 여름밤,8.96,20210219
18,러브 액츄얼리,8.93,20210219
19,스포트라이트,8.93,20210219
20,족벌 두 신문 이야기,8.89,20210219
21,이별의 아침에 약속의 꽃을 장식하자,8.86,20210219
22,너의 이름은.,8.79,20210219
23,화양연화,8.77,20210219
24,찬실이는 복도 많지,8.74,20210219
25,아티스트,8.72,20210219
26,맨체스터 바이 더 씨,8.72,20210219
27,현기증,8.72,20210219
28,캐롤,8.60,20210219
29,백엔의 사랑,8.51,20210219
30,아비정전,8.49,20210219
31,세자매,8.46,20210219
32,너의 췌장을 먹고 싶어,8.36,20210219
33,초속5센티미터,8.36,20210219
34,원챈스,8.32,20210219
35,콜드 워,8.26,20210219
36,비포 미드나잇,8.18,20210219
37,클로저,8.18,20210219
38,미션 파서블,8.12,20210219
39,하나와 앨리스,8.11,20210219
40,너의 췌장을 먹고 싶어,8.08,20210219
41,문라이트,8.07,20210219
42,더 울프 오브 월 스트리트,8.05,20210219
43,해리 포터와 불의 잔,8.01,20210219
44,일대종사,8.00,20210219
45,날씨의 아이,7.96,20210219
46,그레이트 뷰티,7.93,20210219
47,어니스트 씨프,7.91,20210219
48,더블패티,7.70,20210219
49,명탐정 코난: 진홍의 수학여행,7.52,20210219
50,만추,7.42,20210219
1,송가인 더 드라마,9.74,20210220
2,그린 북,9.59,20210220
3,디지몬 어드벤처 라스트 에볼루션 : 인연,9.55,20210220
4,원더,9.51,20210220
5,극장판 바이올렛 에버가든,9.51,20210220
6,서유기 2 - 선리기연,9.36,20210220
7,부활: 그 증거,9.34,20210220
8,소울,9.32,20210220
9,극장판 귀멸의 칼날: 무한열차편,9.22,20210220
10,서유기 - 월광보합,9.21,20210220
11,해피 투게더,9.18,20210220
12,러브레터,9.12,20210220
13,싸이코,9.09,20210220
14,타오르는 여인의 초상,9.06,20210220
15,굿바이,9.04,20210220
16,온워드: 단 하루의 기적,9.01,20210220
17,남매의 여름밤,8.96,20210220
18,러브 액츄얼리,8.93,20210220
19,스포트라이트,8.93,20210220
20,족벌 두 신문 이야기,8.89,20210220
21,이별의 아침에 약속의 꽃을 장식하자,8.85,20210220
22,너의 이름은.,8.79,20210220
23,화양연화,8.77,20210220
24,찬실이는 복도 많지,8.73,20210220
25,아티스트,8.72,20210220
26,현기증,8.72,20210220
27,맨체스터 바이 더 씨,8.72,20210220
28,캐롤,8.60,20210220
29,백엔의 사랑,8.51,20210220
30,아비정전,8.48,20210220
31,세자매,8.48,20210220
32,너의 췌장을 먹고 싶어,8.37,20210220
33,초속5센티미터,8.36,20210220
34,원챈스,8.32,20210220
35,콜드 워,8.26,20210220
36,비포 미드나잇,8.18,20210220
37,클로저,8.18,20210220
38,하나와 앨리스,8.11,20210220
39,너의 췌장을 먹고 싶어,8.08,20210220
40,문라이트,8.07,20210220
41,더 울프 오브 월 스트리트,8.05,20210220
42,해리 포터와 불의 잔,8.01,20210220
43,미션 파서블,8.01,20210220
44,일대종사,8.00,20210220
45,날씨의 아이,7.96,20210220
46,그레이트 뷰티,7.93,20210220
47,어니스트 씨프,7.89,20210220
48,명탐정 코난: 진홍의 수학여행,7.51,20210220
49,더블패티,7.51,20210220
50,만추,7.42,20210220
1,송가인 더 드라마,9.72,20210221
2,그린 북,9.59,20210221
3,디지몬 어드벤처 라스트 에볼루션 : 인연,9.55,20210221
4,원더,9.51,20210221
5,극장판 바이올렛 에버가든,9.51,20210221
6,서유기 2 - 선리기연,9.36,20210221
7,부활: 그 증거,9.34,20210221
8,소울,9.32,20210221
9,극장판 귀멸의 칼날: 무한열차편,9.23,20210221
10,서유기 - 월광보합,9.21,20210221
11,해피 투게더,9.19,20210221
12,싸이코,9.10,20210221
13,타오르는 여인의 초상,9.06,20210221
14,굿바이,9.04,20210221
15,온워드: 단 하루의 기적,9.01,20210221
16,남매의 여름밤,8.96,20210221
17,러브 액츄얼리,8.93,20210221
18,스포트라이트,8.93,20210221
19,족벌 두 신문 이야기,8.87,20210221
20,이별의 아침에 약속의 꽃을 장식하자,8.86,20210221
21,너의 이름은.,8.79,20210221
22,화양연화,8.78,20210221
23,찬실이는 복도 많지,8.73,20210221
24,아티스트,8.72,20210221
25,현기증,8.72,20210221
26,맨체스터 바이 더 씨,8.71,20210221
27,캐롤,8.60,20210221
28,백엔의 사랑,8.51,20210221
29,아비정전,8.48,20210221
30,세자매,8.48,20210221
31,너의 췌장을 먹고 싶어,8.37,20210221
32,초속5센티미터,8.36,20210221
33,원챈스,8.32,20210221
34,콜드 워,8.26,20210221
35,비포 미드나잇,8.19,20210221
36,클로저,8.18,20210221
37,하나와 앨리스,8.11,20210221
38,너의 췌장을 먹고 싶어,8.08,20210221
39,문라이트,8.07,20210221
40,더 울프 오브 월 스트리트,8.05,20210221
41,해리 포터와 불의 잔,8.02,20210221
42,일대종사,8.00,20210221
43,날씨의 아이,7.96,20210221
44,그레이트 뷰티,7.93,20210221
45,미션 파서블,7.93,20210221
46,어니스트 씨프,7.89,20210221
47,명탐정 코난: 진홍의 수학여행,7.51,20210221
48,더블패티,7.48,20210221
49,만추,7.42,20210221
50,더 프롬,7.28,20210221
1,송가인 더 드라마,9.66,20210222
2,그린 북,9.59,20210222
3,디지몬 어드벤처 라스트 에볼루션 : 인연,9.56,20210222
4,원더,9.51,20210222
5,극장판 바이올렛 에버가든,9.51,20210222
6,서유기 2 - 선리기연,9.36,20210222
7,부활: 그 증거,9.34,20210222
8,소울,9.32,20210222
9,극장판 귀멸의 칼날: 무한열차편,9.23,20210222
10,서유기 - 월광보합,9.21,20210222
11,해피 투게더,9.18,20210222
12,러브레터,9.12,20210222
13,싸이코,9.10,20210222
14,타오르는 여인의 초상,9.06,20210222
15,굿바이,9.04,20210222
16,온워드: 단 하루의 기적,9.01,20210222
17,남매의 여름밤,8.96,20210222
18,러브 액츄얼리,8.93,20210222
19,스포트라이트,8.93,20210222
20,이별의 아침에 약속의 꽃을 장식하자,8.86,20210222
21,족벌 두 신문 이야기,8.85,20210222
22,너의 이름은.,8.79,20210222
23,화양연화,8.78,20210222
24,찬실이는 복도 많지,8.73,20210222
25,아티스트,8.72,20210222
26,현기증,8.72,20210222
27,맨체스터 바이 더 씨,8.71,20210222
28,캐롤,8.60,20210222
29,백엔의 사랑,8.51,20210222
30,세자매,8.49,20210222
31,아비정전,8.48,20210222
32,너의 췌장을 먹고 싶어,8.36,20210222
33,초속5센티미터,8.36,20210222
34,원챈스,8.33,20210222
35,콜드 워,8.26,20210222
36,비포 미드나잇,8.19,20210222
37,클로저,8.18,20210222
38,폭스캐처,8.17,20210222
39,하나와 앨리스,8.11,20210222
40,너의 췌장을 먹고 싶어,8.08,20210222
41,문라이트,8.07,20210222
42,더 울프 오브 월 스트리트,8.05,20210222
43,해리 포터와 불의 잔,8.02,20210222
44,일대종사,8.00,20210222
45,날씨의 아이,7.96,20210222
46,그레이트 뷰티,7.93,20210222
47,어니스트 씨프,7.86,20210222
48,미션 파서블,7.84,20210222
49,명탐정 코난: 진홍의 수학여행,7.51,20210222
50,아메리칸 허슬,7.50,20210222
1,송가인 더 드라마,9.60,20210223
2,디지몬 어드벤처 라스트 에볼루션 : 인연,9.56,20210223
3,극장판 바이올렛 에버가든,9.51,20210223
4,원더,9.51,20210223
5,서유기 2 - 선리기연,9.36,20210223
6,부활: 그 증거,9.34,20210223
7,소울,9.32,20210223
8,극장판 귀멸의 칼날: 무한열차편,9.24,20210223
9,서유기 - 월광보합,9.21,20210223
10,해피 투게더,9.19,20210223
11,러브레터,9.12,20210223
12,타오르는 여인의 초상,9.06,20210223
13,굿바이,9.04,20210223
14,온워드: 단 하루의 기적,9.01,20210223
15,남매의 여름밤,8.96,20210223
16,러브 액츄얼리,8.93,20210223
17,스포트라이트,8.93,20210223
18,이별의 아침에 약속의 꽃을 장식하자,8.86,20210223
19,족벌 두 신문 이야기,8.85,20210223
20,너의 이름은.,8.79,20210223
21,화양연화,8.78,20210223
22,찬실이는 복도 많지,8.73,20210223
23,아티스트,8.72,20210223
24,현기증,8.72,20210223
25,맨체스터 바이 더 씨,8.71,20210223
26,캐롤,8.60,20210223
27,분노,8.55,20210223
28,백엔의 사랑,8.51,20210223
29,아비정전,8.48,20210223
30,세자매,8.47,20210223
31,너의 췌장을 먹고 싶어,8.36,20210223
32,초속5센티미터,8.36,20210223
33,원챈스,8.33,20210223
34,콜드 워,8.26,20210223
35,비포 미드나잇,8.19,20210223
36,클로저,8.18,20210223
37,폭스캐처,8.17,20210223
38,하나와 앨리스,8.11,20210223
39,너의 췌장을 먹고 싶어,8.08,20210223
40,문라이트,8.07,20210223
41,더 울프 오브 월 스트리트,8.05,20210223
42,해리 포터와 불의 잔,8.02,20210223
43,일대종사,8.00,20210223
44,날씨의 아이,7.96,20210223
45,그레이트 뷰티,7.93,20210223
46,미션 파서블,7.85,20210223
47,어니스트 씨프,7.84,20210223
48,명탐정 코난: 진홍의 수학여행,7.51,20210223
49,아메리칸 허슬,7.50,20210223
50,만추,7.42,20210223
1,송가인 더 드라마,9.63,20210224
2,디지몬 어드벤처 라스트 에볼루션 : 인연,9.56,20210224
3,극장판 바이올렛 에버가든,9.51,20210224
4,원더,9.51,20210224
5,부활: 그 증거,9.34,20210224
6,소울,9.32,20210224
7,엽기적인 그녀,9.30,20210224
8,극장판 귀멸의 칼날: 무한열차편,9.23,20210224
9,해피 투게더,9.19,20210224
10,러브레터,9.12,20210224
11,타오르는 여인의 초상,9.06,20210224
12,굿바이,9.04,20210224
13,온워드: 단 하루의 기적,9.01,20210224
14,남매의 여름밤,8.96,20210224
15,러브 액츄얼리,8.93,20210224
16,스포트라이트,8.93,20210224
17,이별의 아침에 약속의 꽃을 장식하자,8.86,20210224
18,족벌 두 신문 이야기,8.85,20210224
19,너의 이름은.,8.79,20210224
20,화양연화,8.78,20210224
21,찬실이는 복도 많지,8.73,20210224
22,아티스트,8.72,20210224
23,맨체스터 바이 더 씨,8.71,20210224
24,캐롤,8.60,20210224
25,분노,8.55,20210224
26,백엔의 사랑,8.51,20210224
27,아비정전,8.48,20210224
28,세자매,8.47,20210224
29,너의 췌장을 먹고 싶어,8.36,20210224
30,초속5센티미터,8.36,20210224
31,원챈스,8.33,20210224
32,현기증,8.32,20210224
33,비포 미드나잇,8.19,20210224
34,클로저,8.18,20210224
35,폭스캐처,8.17,20210224
36,하나와 앨리스,8.11,20210224
37,너의 췌장을 먹고 싶어,8.08,20210224
38,문라이트,8.07,20210224
39,더 울프 오브 월 스트리트,8.05,20210224
40,해리 포터와 불의 잔,8.02,20210224
41,일대종사,8.00,20210224
42,날씨의 아이,7.96,20210224
